MNR,AF,Helpfulness,RE
6,1285,0.8343558282208589,0.05128205128205128,
6,1285,0.8343558282208589,0.05128205128205128,
6,1285,0.8343558282208589,0.05128205128205128,
6,1285,0.8343558282208589,0.05128205128205128,
6,1285,0.8343558282208589,0.05128205128205128,
6,1285,0.8343558282208589,0.05128205128205128,
6,1285,0.8343558282208589,0.05128205128205128,
6,1285,0.8343558282208589,0.05128205128205128,
6,1285,0.8343558282208589,0.05128205128205128,
6,1285,0.8343558282208589,0.05128205128205128,
6,1285,0.8343558282208589,0.05128205128205128,
6,1285,0.8343558282208589,0.05128205128205128,
6,1285,0.8343558282208589,0.05128205128205128,
6,1285,0.8343558282208589,0.05128205128205128,
6,1285,0.8343558282208589,0.05128205128205128,
6,1285,0.8343558282208589,0.05128205128205128,
6,1285,0.8343558282208589,0.05128205128205128,
6,1285,0.8343558282208589,0.05128205128205128,
6,1285,0.8343558282208589,0.05128205128205128,
6,1285,0.8343558282208589,0.05128205128205128,
6,1285,0.8343558282208589,0.05128205128205128,
6,1285,0.8343558282208589,0.05128205128205128,
5,302,0.29411764705882354,0.1,
5,302,0.29411764705882354,0.1,
5,302,0.29411764705882354,0.1,
5,302,0.29411764705882354,0.1,
5,302,0.29411764705882354,0.1,
5,302,0.29411764705882354,0.1,
5,302,0.29411764705882354,0.1,
5,302,0.29411764705882354,0.1,
5,302,0.29411764705882354,0.1,
5,302,0.29411764705882354,0.1,
5,302,0.29411764705882354,0.1,
5,302,0.29411764705882354,0.1,
5,302,0.29411764705882354,0.1,
5,302,0.29411764705882354,0.1,
5,302,0.29411764705882354,0.1,
5,302,0.29411764705882354,0.1,
5,302,0.29411764705882354,0.1,
5,302,0.29411764705882354,0.1,
5,302,0.29411764705882354,0.1,
5,302,0.29411764705882354,0.1,
5,302,0.29411764705882354,0.1,
5,302,0.29411764705882354,0.1,
5,302,0.29411764705882354,0.1,
5,302,0.29411764705882354,0.1,
5,302,0.29411764705882354,0.1,
5,302,0.29411764705882354,0.1,
5,302,0.29411764705882354,0.1,
5,302,0.29411764705882354,0.1,
5,302,0.29411764705882354,0.1,
5,302,0.29411764705882354,0.1,
5,302,0.29411764705882354,0.1,
5,302,0.29411764705882354,0.1,
5,302,0.29411764705882354,0.1,
5,302,0.29411764705882354,0.1,
4,0,0.25,0.0,
4,0,0.25,0.0,
4,0,0.25,0.0,
4,0,0.25,0.0,
2,219,0.16666666666666666,0.13333333333333333,
2,219,0.16666666666666666,0.13333333333333333,
2,219,0.16666666666666666,0.13333333333333333,
2,219,0.16666666666666666,0.13333333333333333,
2,219,0.16666666666666666,0.13333333333333333,
2,219,0.16666666666666666,0.13333333333333333,
4,838,0.5714285714285714,0.0,
4,838,0.5714285714285714,0.0,
4,838,0.5714285714285714,0.0,
4,838,0.5714285714285714,0.0,
4,838,0.5714285714285714,0.0,
4,838,0.5714285714285714,0.0,
4,838,0.5714285714285714,0.0,
4,838,0.5714285714285714,0.0,
4,838,0.5714285714285714,0.0,
4,838,0.5714285714285714,0.0,
4,838,0.5714285714285714,0.0,
4,838,0.5714285714285714,0.0,
4,838,0.5714285714285714,0.0,
4,838,0.5714285714285714,0.0,
2,8,0.0,0.0,
2,8,0.0,0.0,
2,8,0.0,0.0,
2,8,0.0,0.0,
2,8,0.0,0.0,
3,465,0.972972972972973,0.06557377049180328,
3,465,0.972972972972973,0.06557377049180328,
3,465,0.972972972972973,0.06557377049180328,
3,465,0.972972972972973,0.06557377049180328,
3,465,0.972972972972973,0.06557377049180328,
3,465,0.972972972972973,0.06557377049180328,
3,465,0.972972972972973,0.06557377049180328,
3,465,0.972972972972973,0.06557377049180328,
3,465,0.972972972972973,0.06557377049180328,
3,465,0.972972972972973,0.06557377049180328,
3,465,0.972972972972973,0.06557377049180328,
3,465,0.972972972972973,0.06557377049180328,
3,465,0.972972972972973,0.06557377049180328,
3,465,0.972972972972973,0.06557377049180328,
3,465,0.972972972972973,0.06557377049180328,
3,465,0.972972972972973,0.06557377049180328,
3,465,0.972972972972973,0.06557377049180328,
3,465,0.972972972972973,0.06557377049180328,
3,465,0.972972972972973,0.06557377049180328,
3,465,0.972972972972973,0.06557377049180328,
3,465,0.972972972972973,0.06557377049180328,
3,465,0.972972972972973,0.06557377049180328,
3,465,0.972972972972973,0.06557377049180328,
3,465,0.972972972972973,0.06557377049180328,
3,465,0.972972972972973,0.06557377049180328,
3,465,0.972972972972973,0.06557377049180328,
3,465,0.972972972972973,0.06557377049180328,
3,465,0.972972972972973,0.06557377049180328,
3,465,0.972972972972973,0.06557377049180328,
3,465,0.972972972972973,0.06557377049180328,
3,465,0.972972972972973,0.06557377049180328,
3,465,0.972972972972973,0.06557377049180328,
3,465,0.972972972972973,0.06557377049180328,
3,465,0.972972972972973,0.06557377049180328,
3,465,0.972972972972973,0.06557377049180328,
3,465,0.972972972972973,0.06557377049180328,
3,465,0.972972972972973,0.06557377049180328,
2,358,1.0,0.0,
2,358,1.0,0.0,
2,358,1.0,0.0,
2,358,1.0,0.0,
2,0,0.0,0.0,
2,0,0.0,0.0,
3,21,0.1111111111111111,0.0,
3,21,0.1111111111111111,0.0,
3,21,0.1111111111111111,0.0,
3,21,0.1111111111111111,0.0,
3,21,0.1111111111111111,0.0,
3,21,0.1111111111111111,0.0,
3,21,0.1111111111111111,0.0,
3,21,0.1111111111111111,0.0,
3,21,0.1111111111111111,0.0,
1,0,0.0,0.0,
1,333,0.0,0.0,
1,333,0.0,0.0,
1,333,0.0,0.0,
1,349,0.3333333333333333,0.16666666666666666,
1,349,0.3333333333333333,0.16666666666666666,
1,349,0.3333333333333333,0.16666666666666666,
1,194,1.0,0.0,
1,194,1.0,0.0,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1168,2.2941176470588234,0.14232209737827714,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
4,1165,0.7966101694915254,0.102803738317757,
3,226,0.0,0.25,
3,226,0.0,0.25,
3,226,0.0,0.25,
3,226,0.0,0.25,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
5,906,1.59,0.0546448087431694,
1,0,0.0,0.0,
1,0,2.0,0.0,
1,0,0.0,0.0,
6,947,0.44,0.10638297872340426,
6,947,0.44,0.10638297872340426,
6,947,0.44,0.10638297872340426,
6,947,0.44,0.10638297872340426,
6,947,0.44,0.10638297872340426,
6,947,0.44,0.10638297872340426,
6,947,0.44,0.10638297872340426,
6,947,0.44,0.10638297872340426,
6,947,0.44,0.10638297872340426,
6,947,0.44,0.10638297872340426,
6,947,0.44,0.10638297872340426,
6,947,0.44,0.10638297872340426,
6,947,0.44,0.10638297872340426,
6,947,0.44,0.10638297872340426,
6,947,0.44,0.10638297872340426,
6,947,0.44,0.10638297872340426,
6,947,0.44,0.10638297872340426,
6,947,0.44,0.10638297872340426,
6,947,0.44,0.10638297872340426,
6,947,0.44,0.10638297872340426,
6,947,0.44,0.10638297872340426,
6,947,0.44,0.10638297872340426,
6,947,0.44,0.10638297872340426,
6,947,0.44,0.10638297872340426,
6,947,0.44,0.10638297872340426,
3,561,0.26666666666666666,0.5652173913043478,
3,561,0.26666666666666666,0.5652173913043478,
3,561,0.26666666666666666,0.5652173913043478,
3,561,0.26666666666666666,0.5652173913043478,
3,561,0.26666666666666666,0.5652173913043478,
3,561,0.26666666666666666,0.5652173913043478,
3,561,0.26666666666666666,0.5652173913043478,
3,561,0.26666666666666666,0.5652173913043478,
3,561,0.26666666666666666,0.5652173913043478,
3,561,0.26666666666666666,0.5652173913043478,
3,561,0.26666666666666666,0.5652173913043478,
3,561,0.26666666666666666,0.5652173913043478,
3,561,0.26666666666666666,0.5652173913043478,
3,561,0.26666666666666666,0.5652173913043478,
3,561,0.26666666666666666,0.5652173913043478,
